12+log(O/H),log(N/O),log(U),OII_3727,NeIII_3868,OIII_4363,HeI_4471,HeII_4686,OIII_5007,NII_5755,HeI_5876,SIII_6312,NII_6584,HeI_6678,"SII_6717,31",ArIII_7135,OII_7325,SIII_9069,source
7.5,-1.375,-2.0,0.2688,0.2142,0.0895,0.021,0.0,3.4644,0.0,0.0541,0.0148,0.0113,0.015,0.0412,0.0324,0.0086,0.0816,1
7.5,-1.375,-1.75,0.1987,0.2432,0.1101,0.0209,0.0,3.9103,0.0,0.0539,0.014,0.0083,0.015,0.0315,0.0287,0.0055,0.0732,1
7.5,-1.375,-1.5,0.1527,0.2717,0.132,0.0207,0.0,4.3303,0.0,0.0537,0.0127,0.0064,0.0149,0.025,0.0244,0.0044,0.0628,1
7.6,-1.375,-4.0,1.5287,0.0268,0.0,0.0233,0.0,0.0432,0.002,0.0597,0.0025,0.1052,0.0169,0.4688,0.0191,0.0317,0.0281,1
7.6,-1.375,-3.75,1.7499,0.0424,0.0015,0.023,0.0,0.1378,0.0023,0.0588,0.004,0.1083,0.0166,0.3975,0.0219,0.0392,0.0407,1
7.6,-1.375,-3.5,1.8434,0.0641,0.005,0.0226,0.0,0.3875,0.0024,0.0578,0.006,0.1028,0.0163,0.3221,0.0249,0.0446,0.0558,1
7.6,-1.375,-3.25,1.6927,0.0907,0.0127,0.0222,0.0,0.877,0.0022,0.0569,0.0084,0.0857,0.016,0.2487,0.0279,0.0436,0.0716,1
7.6,-1.375,-3.0,1.3438,0.1205,0.0251,0.0219,0.0,1.5509,0.0017,0.0561,0.0111,0.0632,0.0158,0.1846,0.0307,0.0367,0.0861,1
7.6,-1.375,-2.75,0.9662,0.1518,0.0409,0.0217,0.0,2.2632,0.0012,0.0555,0.0136,0.0433,0.0156,0.1335,0.033,0.0276,0.0976,1
7.6,-1.375,-2.5,0.6668,0.1842,0.0587,0.0215,0.0,2.9298,0.0,0.0551,0.0157,0.0291,0.0154,0.0956,0.0342,0.0198,0.1044,1
7.6,-1.375,-2.25,0.4611,0.217,0.0781,0.0213,0.0,3.5329,0.0,0.0547,0.017,0.0198,0.0153,0.0688,0.0336,0.0142,0.1051,1
7.6,-1.375,-2.0,0.3278,0.2498,0.0989,0.0212,0.0,4.084,0.0,0.0545,0.0172,0.014,0.0152,0.0508,0.0314,0.0103,0.0995,1
7.6,-1.375,-1.75,0.242,0.2823,0.1209,0.0211,0.0,4.5962,0.0,0.0543,0.0163,0.0103,0.0151,0.0387,0.0278,0.0078,0.0892,1
7.6,-1.375,-1.5,0.1856,0.3146,0.1443,0.0209,0.0,5.0774,0.0,0.0541,0.0147,0.0079,0.015,0.0307,0.0237,0.0052,0.0765,1
7.7,-1.375,-4.0,1.839,0.0314,0.0,0.0233,0.0,0.0515,0.0024,0.0597,0.0029,0.129,0.0169,0.5766,0.0294,0.0373,0.0344,1
7.7,-1.375,-3.75,2.102,0.0499,0.0018,0.023,0.0,0.1633,0.0027,0.0589,0.0047,0.1329,0.0166,0.4898,0.0338,0.046,0.0498,1
7.7,-1.375,-3.5,2.2134,0.0755,0.0056,0.0226,0.0,0.4581,0.0029,0.058,0.0071,0.1265,0.0164,0.397,0.0384,0.0522,0.0682,1
7.7,-1.375,-3.25,2.0342,0.1067,0.0142,0.0223,0.0,1.0348,0.0026,0.0571,0.0099,0.1058,0.0161,0.3065,0.0429,0.0511,0.0873,1
7.7,-1.375,-3.0,1.6176,0.1411,0.0279,0.022,0.0,1.8255,0.002,0.0564,0.0129,0.0782,0.0159,0.2273,0.0471,0.0429,0.1048,1
7.7,-1.375,-2.75,1.1655,0.1769,0.0449,0.0218,0.0,2.6555,0.0015,0.0558,0.0158,0.0537,0.0157,0.1642,0.0504,0.0323,0.1184,1
7.7,-1.375,-2.5,0.8055,0.2133,0.064,0.0216,0.0,3.4253,0.001,0.0554,0.0181,0.0361,0.0155,0.1174,0.052,0.0232,0.1263,1
7.7,-1.375,-2.25,0.5571,0.2498,0.0844,0.0215,0.0,4.1151,0.0,0.0551,0.0195,0.0245,0.0154,0.0844,0.0512,0.0167,0.127,1
7.7,-1.375,-2.0,0.3957,0.2861,0.106,0.0214,0.0,4.7388,0.0,0.0549,0.0197,0.0173,0.0153,0.0621,0.0477,0.0121,0.1203,1
7.7,-1.375,-1.75,0.2919,0.3223,0.1291,0.0212,0.0,5.3199,0.0,0.0547,0.0187,0.0127,0.0152,0.0473,0.0424,0.0091,0.1078,1
7.7,-1.375,-1.5,0.2238,0.3584,0.1539,0.0211,0.0,5.8729,0.0,0.0545,0.0169,0.0097,0.0152,0.0375,0.0362,0.0061,0.0924,1
7.8,-1.375,-4.0,2.1861,0.0364,0.0,0.0233,0.0,0.061,0.0028,0.0597,0.0035,0.1571,0.0169,0.7048,0.0284,0.0431,0.0419,1
7.8,-1.375,-3.75,2.4962,0.0579,0.0019,0.023,0.0,0.1912,0.0032,0.059,0.0055,0.1621,0.0167,0.6002,0.0326,0.0532,0.0606,1
7.8,-1.375,-3.5,2.6263,0.0876,0.0061,0.0227,0.0,0.5341,0.0034,0.0581,0.0083,0.1545,0.0164,0.4867,0.037,0.0602,0.0828,1
7.8,-1.375,-3.25,2.4131,0.1235,0.0154,0.0224,0.0,1.2025,0.0031,0.0574,0.0115,0.1297,0.0162,0.3756,0.0412,0.0588,0.1057,1
7.8,-1.375,-3.0,1.9216,0.1624,0.03,0.0221,0.0,2.1132,0.0024,0.0567,0.0148,0.0962,0.0159,0.2783,0.045,0.0495,0.1263,1
7.8,-1.375,-2.75,1.3885,0.2024,0.0478,0.0219,0.0,3.0629,0.0018,0.0562,0.018,0.0662,0.0158,0.2008,0.048,0.0374,0.1422,1
7.8,-1.375,-2.5,0.9613,0.2423,0.0675,0.0218,0.0,3.9342,0.0012,0.0558,0.0205,0.0445,0.0156,0.1433,0.0494,0.027,0.1511,1
7.8,-1.375,-2.25,0.6657,0.2822,0.0884,0.0216,0.0,4.7124,0.0,0.0555,0.022,0.0302,0.0155,0.103,0.0486,0.0193,0.1517,1
7.8,-1.375,-2.0,0.4728,0.3219,0.1105,0.0215,0.0,5.4137,0.0,0.0553,0.0221,0.0212,0.0154,0.0756,0.0454,0.0141,0.1438,1
7.8,-1.375,-1.75,0.3488,0.3616,0.1342,0.0214,0.0,6.066,0.0,0.0551,0.021,0.0155,0.0154,0.0575,0.0403,0.0106,0.129,1
7.8,-1.375,-1.5,0.2673,0.4018,0.1598,0.0213,0.0,6.6929,0.0,0.055,0.019,0.0119,0.0153,0.0455,0.0346,0.0083,0.1107,1
7.9,-1.375,-4.0,2.5347,0.0412,0.0,0.0233,0.0,0.0699,0.0032,0.0598,0.0039,0.1886,0.0169,0.8515,0.0428,0.0481,0.0502,1
7.9,-1.375,-3.75,2.8927,0.0655,0.0021,0.0231,0.0,0.2183,0.0037,0.0591,0.0063,0.1948,0.0167,0.7269,0.0492,0.0593,0.0725,1
7.9,-1.375,-3.5,3.0424,0.0991,0.0064,0.0228,0.0,0.6073,0.0038,0.0584,0.0094,0.1863,0.0165,0.5904,0.0557,0.0669,0.099,1
7.9,-1.375,-3.25,2.8003,0.1393,0.016,0.0225,0.0,1.3626,0.0035,0.0576,0.0129,0.1571,0.0163,0.4557,0.0619,0.0654,0.1261,1
7.9,-1.375,-3.0,2.2372,0.1823,0.0308,0.0223,0.0,2.3875,0.0028,0.057,0.0165,0.1171,0.0161,0.3374,0.0673,0.0551,0.1501,1
7.9,-1.375,-2.75,1.6227,0.2255,0.0487,0.0221,0.0,3.4475,0.002,0.0565,0.0198,0.0808,0.0159,0.2431,0.0714,0.0419,0.1683,1
7.9,-1.375,-2.5,1.1278,0.2683,0.0681,0.0219,0.0,4.4142,0.0014,0.0561,0.0225,0.0543,0.0158,0.1734,0.0734,0.0304,0.1784,1
7.9,-1.375,-2.25,0.7827,0.3109,0.0888,0.0218,0.0,5.2737,0.001,0.0559,0.024,0.0368,0.0157,0.1244,0.0722,0.0218,0.1788,1
7.9,-1.375,-2.0,0.5569,0.3535,0.1108,0.0217,0.0,6.0526,0.0,0.0557,0.0242,0.0258,0.0156,0.0913,0.0675,0.0159,0.1694,1
7.9,-1.375,-1.75,0.4112,0.3969,0.1346,0.0216,0.0,6.7862,0.0,0.0555,0.0231,0.0189,0.0155,0.0694,0.0602,0.0121,0.1523,1
7.9,-1.375,-1.5,0.3154,0.4415,0.1608,0.0215,0.0,7.4962,0.0,0.0554,0.021,0.0144,0.0155,0.0548,0.0517,0.0095,0.1312,1
8.0,-1.375,-4.0,2.8732,0.0454,0.0,0.0233,0.0,0.0784,0.0036,0.0599,0.0044,0.2236,0.017,1.0173,0.0402,0.0519,0.0593,1
8.0,-1.375,-3.75,3.2872,0.0726,0.0021,0.0231,0.0,0.2445,0.0041,0.0593,0.007,0.2316,0.0168,0.8718,0.0463,0.0642,0.0859,1
8.0,-1.375,-3.5,3.4566,0.1097,0.0065,0.0229,0.0,0.6763,0.0043,0.0586,0.0104,0.222,0.0166,0.7094,0.0524,0.0724,0.117,1
8.0,-1.375,-3.25,3.1813,0.1535,0.0159,0.0226,0.0,1.5072,0.0039,0.0579,0.0142,0.1881,0.0163,0.5475,0.0579,0.0708,0.1485,1
8.0,-1.375,-3.0,2.5517,0.1995,0.0302,0.0224,0.0,2.6297,0.0032,0.0573,0.0179,0.1409,0.0162,0.405,0.0626,0.0599,0.176,1
8.0,-1.375,-2.75,1.8615,0.245,0.0474,0.0222,0.0,3.7894,0.0023,0.0568,0.0213,0.0976,0.016,0.2916,0.0661,0.0459,0.1965,1
8.0,-1.375,-2.5,1.3007,0.2899,0.0661,0.022,0.0,4.8448,0.0017,0.0565,0.024,0.0657,0.0159,0.2079,0.0677,0.0336,0.2078,1
8.0,-1.375,-2.25,0.9065,0.3346,0.0859,0.0219,0.0,5.781,0.0012,0.0562,0.0256,0.0446,0.0158,0.1491,0.0666,0.0242,0.2081,1
8.0,-1.375,-2.0,0.647,0.38,0.1073,0.0218,0.0,6.6373,0.0,0.0561,0.0258,0.0312,0.0157,0.1093,0.0625,0.0179,0.1973,1
8.0,-1.375,-1.75,0.4785,0.4267,0.1307,0.0218,0.0,7.4504,0.0,0.0559,0.0247,0.0228,0.0157,0.083,0.056,0.0137,0.1778,1
8.0,-1.375,-1.5,0.3678,0.4754,0.1568,0.0217,0.0,8.2515,0.0,0.0558,0.0227,0.0173,0.0156,0.0657,0.0483,0.0107,0.1535,1
8.1,-1.375,-4.0,3.106,0.0478,0.0,0.0234,0.0,0.0841,0.0038,0.06,0.0046,0.2577,0.017,1.1859,0.0584,0.0524,0.0683,1
8.1,-1.375,-3.75,3.571,0.0768,0.002,0.0232,0.0,0.2621,0.0044,0.0595,0.0074,0.2682,0.0168,1.0228,0.0674,0.0652,0.0991,1
8.1,-1.375,-3.5,3.7715,0.1164,0.0061,0.023,0.0,0.7233,0.0046,0.0588,0.011,0.2585,0.0166,0.836,0.0763,0.074,0.1352,1
8.1,-1.375,-3.25,3.4901,0.1627,0.0147,0.0227,0.0,1.6078,0.0043,0.0582,0.0149,0.2206,0.0164,0.6467,0.0841,0.0727,0.1713,1
8.1,-1.375,-3.0,2.8196,0.2104,0.0278,0.0225,0.0,2.7972,0.0035,0.0576,0.0187,0.1665,0.0163,0.4786,0.0905,0.0622,0.2022,1
8.1,-1.375,-2.75,2.0765,0.2572,0.0435,0.0223,0.0,4.0299,0.0026,0.0572,0.0221,0.116,0.0161,0.3449,0.0951,0.0482,0.2252,1
8.1,-1.375,-2.5,1.4638,0.3031,0.0607,0.0222,0.0,5.1572,0.0019,0.0568,0.0248,0.0784,0.016,0.2459,0.0972,0.0358,0.2378,1
8.1,-1.375,-2.25,1.0271,0.349,0.0791,0.0221,0.0,6.1637,0.0013,0.0566,0.0264,0.0533,0.0159,0.1765,0.0958,0.0262,0.2381,1
8.1,-1.375,-2.0,0.7366,0.3963,0.0991,0.022,0.0,7.091,0.0,0.0565,0.0268,0.0373,0.0159,0.1295,0.0902,0.0194,0.2262,1
8.1,-1.375,-1.75,0.5468,0.4461,0.1214,0.0219,0.0,7.9852,0.0,0.0563,0.0258,0.0272,0.0158,0.0984,0.0812,0.015,0.2044,1
8.1,-1.375,-1.5,0.4215,0.4992,0.1468,0.0218,0.0,8.8805,0.0,0.0562,0.0238,0.0207,0.0157,0.0778,0.0705,0.0117,0.1772,1
8.2,-1.375,-4.0,3.1978,0.0468,0.0,0.0233,0.0,0.0851,0.0038,0.0598,0.0046,0.2882,0.017,1.3459,0.0518,0.0492,0.0762,1
8.2,-1.375,-3.75,3.7243,0.0764,0.0017,0.0232,0.0,0.2672,0.0044,0.0595,0.0074,0.3027,0.0169,1.1738,0.0602,0.0624,0.1112,1
8.2,-1.375,-3.5,3.9687,0.117,0.0052,0.023,0.0,0.7393,0.0047,0.059,0.0111,0.2944,0.0167,0.9665,0.0683,0.0718,0.1524,1
8.2,-1.375,-3.25,3.7039,0.1641,0.0127,0.0228,0.0,1.6422,0.0044,0.0584,0.015,0.2537,0.0165,0.7506,0.0752,0.0713,0.1931,1
8.2,-1.375,-3.0,3.0241,0.212,0.0238,0.0226,0.0,2.8572,0.0036,0.0579,0.0187,0.1933,0.0164,0.5563,0.0805,0.0617,0.2275,1
8.2,-1.375,-2.75,2.2553,0.2587,0.0372,0.0224,0.0,4.1247,0.0028,0.0575,0.022,0.1359,0.0162,0.4012,0.0844,0.0487,0.2529,1
8.2,-1.375,-2.5,1.6081,0.3044,0.0522,0.0223,0.0,5.2951,0.002,0.0572,0.0246,0.0923,0.0161,0.2864,0.0862,0.0367,0.2671,1
8.2,-1.375,-2.25,1.1386,0.3506,0.0685,0.0222,0.0,6.352,0.0015,0.057,0.0263,0.0629,0.0161,0.2058,0.0852,0.0274,0.2682,1
8.2,-1.375,-2.0,0.8221,0.3986,0.0864,0.0221,0.0,7.3341,0.0011,0.0568,0.0268,0.0441,0.016,0.1512,0.0807,0.0206,0.2557,1
8.2,-1.375,-1.75,0.6135,0.4502,0.1067,0.0221,0.0,8.2986,0.0,0.0567,0.0261,0.0321,0.0159,0.1149,0.0732,0.0159,0.2323,1
8.2,-1.375,-1.5,0.4748,0.5061,0.1302,0.022,0.0,9.2766,0.0,0.0566,0.0244,0.0244,0.0159,0.0909,0.0641,0.0127,0.2026,1
8.3,-1.375,-4.0,2.9362,0.0395,0.0,0.023,0.0,0.076,0.0033,0.0593,0.004,0.3005,0.0168,1.4357,0.0675,0.0392,0.0791,1
8.3,-1.375,-3.75,3.524,0.0668,0.0012,0.0231,0.0,0.2441,0.004,0.0593,0.0066,0.3221,0.0168,1.2804,0.0801,0.0519,0.1176,1
8.3,-1.375,-3.5,3.8518,0.1053,0.0039,0.0229,0.0,0.6878,0.0044,0.059,0.0101,0.3193,0.0167,1.072,0.0921,0.0618,0.1635,1
8.3,-1.375,-3.25,3.6768,0.1509,0.0095,0.0228,0.0,1.5492,0.0042,0.0586,0.0139,0.2803,0.0166,0.8409,0.102,0.0633,0.2088,1
8.3,-1.375,-3.0,3.0669,0.1972,0.018,0.0227,0.0,2.7231,0.0036,0.0582,0.0174,0.2171,0.0165,0.6267,0.1092,0.0565,0.2468,1
8.3,-1.375,-2.75,2.3315,0.2419,0.0285,0.0225,0.0,3.9655,0.0028,0.0579,0.0204,0.1546,0.0164,0.4533,0.1142,0.0459,0.2748,1
8.3,-1.375,-2.5,1.6925,0.2859,0.0404,0.0224,0.0,5.1327,0.0021,0.0576,0.023,0.106,0.0163,0.3243,0.1169,0.0354,0.2912,1
8.3,-1.375,-2.25,1.215,0.3307,0.0537,0.0223,0.0,6.2006,0.0015,0.0574,0.0247,0.0727,0.0162,0.2336,0.1162,0.027,0.2941,1
8.3,-1.375,-2.0,0.8863,0.3779,0.0686,0.0223,0.0,7.2091,0.0011,0.0573,0.0255,0.0511,0.0161,0.1719,0.1111,0.0206,0.2827,1
8.3,-1.375,-1.75,0.6667,0.4289,0.0857,0.0222,0.0,8.2034,0.0,0.0572,0.0251,0.0373,0.0161,0.131,0.102,0.0163,0.2591,1
8.3,-1.375,-1.5,0.5193,0.4858,0.106,0.0221,0.0,9.2409,0.0,0.057,0.0239,0.0284,0.016,0.1039,0.0903,0.013,0.2282,1
8.4,-1.375,-4.0,2.4914,0.0308,0.0,0.0227,0.0,0.0636,0.0026,0.0587,0.0031,0.2986,0.0167,1.4627,0.053,0.0279,0.0789,1
8.4,-1.375,-3.75,3.1303,0.0548,0.0,0.0229,0.0,0.2115,0.0033,0.059,0.0055,0.3297,0.0168,1.3466,0.0648,0.0395,0.1204,1
8.4,-1.375,-3.5,3.5553,0.0901,0.0026,0.0229,0.0,0.6131,0.0038,0.0589,0.0088,0.3357,0.0167,1.1551,0.0761,0.0495,0.171,1
8.4,-1.375,-3.25,3.4897,0.1324,0.0066,0.0228,0.0,1.4053,0.0038,0.0587,0.0123,0.3011,0.0167,0.9191,0.0851,0.0529,0.221,1
8.4,-1.375,-3.0,2.9867,0.1757,0.0127,0.0227,0.0,2.5005,0.0033,0.0584,0.0155,0.2378,0.0166,0.6907,0.0913,0.0487,0.2626,1
8.4,-1.375,-2.75,2.3246,0.2177,0.0204,0.0226,0.0,3.6828,0.0027,0.0582,0.0183,0.172,0.0165,0.5019,0.0956,0.041,0.2932,1
8.4,-1.375,-2.5,1.7212,0.259,0.0294,0.0225,0.0,4.8145,0.002,0.058,0.0206,0.1193,0.0164,0.3604,0.0981,0.0326,0.3119,1
8.4,-1.375,-2.25,1.2555,0.301,0.0397,0.0225,0.0,5.8665,0.0015,0.0578,0.0223,0.0824,0.0163,0.2605,0.098,0.0254,0.3168,1
8.4,-1.375,-2.0,0.9277,0.3459,0.0515,0.0224,0.0,6.8739,0.0012,0.0577,0.0233,0.0581,0.0163,0.1923,0.0945,0.0199,0.3069,1
8.4,-1.375,-1.75,0.7048,0.3949,0.0652,0.0223,0.0,7.8782,0.0,0.0576,0.0233,0.0426,0.0163,0.1469,0.0877,0.0159,0.2836,1
8.4,-1.375,-1.5,0.5534,0.4507,0.0818,0.0223,0.0,8.9419,0.0,0.0575,0.0225,0.0325,0.0162,0.1169,0.0786,0.013,0.2521,1
8.5,-1.375,-4.0,1.7117,0.0166,0.0,0.0223,0.0,0.0395,0.0016,0.0578,0.002,0.2606,0.0165,1.307,0.0581,0.0146,0.071,1
8.5,-1.375,-3.75,2.3385,0.0328,0.0,0.0226,0.0,0.1405,0.0022,0.0586,0.0038,0.3031,0.0167,1.2681,0.0748,0.0233,0.113,1
8.5,-1.375,-3.5,2.8922,0.0597,0.0013,0.0228,0.0,0.4408,0.0028,0.0588,0.0066,0.3254,0.0167,1.1388,0.092,0.0329,0.1677,1
8.5,-1.375,-3.25,3.046,0.0952,0.0036,0.0228,0.0,1.0811,0.003,0.0588,0.0098,0.305,0.0167,0.9336,0.106,0.0384,0.2234,1
8.5,-1.375,-3.0,2.7555,0.1339,0.0074,0.0227,0.0,2.0219,0.0028,0.0586,0.0127,0.2491,0.0166,0.7134,0.1155,0.0382,0.2697,1
8.5,-1.375,-2.75,2.2345,0.172,0.0123,0.0227,0.0,3.0786,0.0023,0.0585,0.0151,0.1842,0.0166,0.5224,0.1216,0.0338,0.3034,1
8.5,-1.375,-2.5,1.7055,0.2099,0.0184,0.0226,0.0,4.1273,0.0018,0.0584,0.0172,0.1297,0.0166,0.3769,0.1256,0.0281,0.3256,1
8.5,-1.375,-2.25,1.2714,0.2489,0.0255,0.0226,0.0,5.132,0.0014,0.0583,0.0189,0.0903,0.0165,0.2733,0.1272,0.0226,0.3353,1
8.5,-1.375,-2.0,0.9529,0.2904,0.0339,0.0225,0.0,6.1048,0.0011,0.0582,0.0202,0.064,0.0165,0.2025,0.1253,0.0181,0.3308,1
8.5,-1.375,-1.75,0.731,0.3359,0.0439,0.0225,0.0,7.0853,0.0,0.0581,0.0207,0.0469,0.0164,0.1552,0.1192,0.0147,0.3124,1
8.5,-1.375,-1.5,0.5774,0.3874,0.0561,0.0224,0.0,8.1245,0.0,0.058,0.0206,0.0358,0.0164,0.1238,0.1095,0.0122,0.2834,1
8.6,-1.375,-4.0,1.0065,0.0059,0.0,0.0217,0.0,0.0179,0.0,0.0566,0.0011,0.207,0.0161,1.0545,0.0368,0.0052,0.0601,1
8.6,-1.375,-3.75,1.5189,0.0134,0.0,0.0223,0.0,0.0693,0.0013,0.058,0.0023,0.2553,0.0165,1.084,0.0503,0.0113,0.1001,1
8.6,-1.375,-3.5,2.1367,0.0288,0.0,0.0226,0.0,0.2475,0.0018,0.0586,0.0045,0.2956,0.0167,1.0385,0.0662,0.0188,0.1579,1
8.6,-1.375,-3.25,2.5579,0.0536,0.0016,0.0227,0.0,0.6935,0.0022,0.0587,0.0074,0.2976,0.0167,0.8964,0.0809,0.0259,0.2222,1
8.6,-1.375,-3.0,2.5257,0.0838,0.0037,0.0227,0.0,1.4293,0.0022,0.0588,0.0101,0.2534,0.0167,0.7,0.0906,0.0285,0.2753,1
8.6,-1.375,-2.75,2.1816,0.1159,0.0065,0.0227,0.0,2.3181,0.0019,0.0588,0.0122,0.1924,0.0167,0.5169,0.0963,0.0272,0.3127,1
8.6,-1.375,-2.5,1.7387,0.1493,0.0101,0.0227,0.0,3.2454,0.0015,0.0588,0.0139,0.1373,0.0167,0.3733,0.1,0.0237,0.338,1
8.6,-1.375,-2.25,1.3311,0.1845,0.0145,0.0227,0.0,4.1672,0.0012,0.0587,0.0155,0.0961,0.0167,0.2705,0.1027,0.0199,0.3534,1
8.6,-1.375,-2.0,1.0123,0.2223,0.0199,0.0227,0.0,5.0825,0.0,0.0587,0.0169,0.0681,0.0166,0.2003,0.104,0.0164,0.358,1
8.6,-1.375,-1.75,0.7804,0.2633,0.0264,0.0226,0.0,6.004,0.0,0.0586,0.018,0.0497,0.0166,0.1534,0.1028,0.0135,0.3496,1
8.6,-1.375,-1.5,0.617,0.3094,0.0345,0.0226,0.0,6.9827,0.0,0.0586,0.0186,0.0378,0.0166,0.1223,0.0986,0.0113,0.329,1
8.7,-1.375,-4.0,0.4493,0.0017,0.0,0.0213,0.0,0.0066,0.0,0.0559,0.0,0.1405,0.016,0.739,0.0323,0.0,0.045,1
8.7,-1.375,-3.75,0.739,0.0042,0.0,0.0221,0.0,0.0269,0.0,0.0578,0.001,0.1818,0.0165,0.8019,0.0461,0.0015,0.077,1
8.7,-1.375,-3.5,1.2176,0.0106,0.0,0.0225,0.0,0.1137,0.0,0.0587,0.0024,0.2309,0.0167,0.8348,0.0662,0.0074,0.1314,1
8.7,-1.375,-3.25,1.768,0.0246,0.0,0.0227,0.0,0.3892,0.0013,0.0589,0.0047,0.2592,0.0168,0.7871,0.0894,0.0132,0.2036,1
8.7,-1.375,-3.0,2.0305,0.0452,0.0016,0.0227,0.0,0.9257,0.0015,0.059,0.0073,0.2386,0.0168,0.6518,0.107,0.0177,0.2686,1
8.7,-1.375,-2.75,1.9241,0.0686,0.003,0.0228,0.0,1.6228,0.0014,0.0591,0.0092,0.1882,0.0168,0.4923,0.1165,0.0191,0.3122,1
8.7,-1.375,-2.5,1.6392,0.0946,0.005,0.0228,0.0,2.3879,0.0012,0.0592,0.0107,0.1373,0.0168,0.3585,0.122,0.0181,0.3404,1
8.7,-1.375,-2.25,1.316,0.1236,0.0075,0.0228,0.0,3.1836,0.0,0.0592,0.012,0.0971,0.0168,0.2603,0.1263,0.016,0.3594,1
8.7,-1.375,-2.0,1.0294,0.1561,0.0107,0.0228,0.0,4.0045,0.0,0.0592,0.0133,0.0689,0.0168,0.1927,0.1302,0.0137,0.3707,1
8.7,-1.375,-1.75,0.8079,0.1925,0.0148,0.0228,0.0,4.8581,0.0,0.0592,0.0146,0.0502,0.0168,0.1477,0.1327,0.0117,0.3723,1
8.7,-1.375,-1.5,0.6425,0.2331,0.0199,0.0227,0.0,5.7647,0.0,0.0591,0.0156,0.038,0.0167,0.1177,0.1324,0.01,0.3621,1
8.8,-1.375,-4.0,0.1821,0.0,0.0,0.0211,0.0,0.0024,0.0,0.0555,0.0,0.0905,0.0159,0.4914,0.0171,0.0,0.0326,1
8.8,-1.375,-3.75,0.3213,0.0012,0.0,0.022,0.0,0.0096,0.0,0.0578,0.0,0.1213,0.0165,0.559,0.0252,0.0,0.0567,1
8.8,-1.375,-3.5,0.589,0.0034,0.0,0.0225,0.0,0.0452,0.0,0.0589,0.001,0.164,0.0168,0.6208,0.0384,0.0,0.1017,1
8.8,-1.375,-3.25,1.0482,0.0097,0.0,0.0227,0.0,0.1951,0.0,0.0593,0.0026,0.2068,0.0169,0.6465,0.0579,0.0047,0.175,1
8.8,-1.375,-3.0,1.4738,0.0219,0.0,0.0228,0.0,0.5586,0.0,0.0593,0.0048,0.212,0.0169,0.5849,0.0766,0.0095,0.2529,1
8.8,-1.375,-2.75,1.5925,0.0373,0.0013,0.0228,0.0,1.0836,0.0,0.0594,0.0067,0.1774,0.0169,0.4614,0.0874,0.0122,0.3069,1
8.8,-1.375,-2.5,1.4806,0.0547,0.0023,0.0229,0.0,1.6767,0.0,0.0595,0.0081,0.1332,0.0169,0.3414,0.0926,0.0132,0.3387,1
8.8,-1.375,-2.25,1.267,0.0753,0.0037,0.0229,0.0,2.3184,0.0,0.0596,0.0091,0.0955,0.0169,0.2489,0.0962,0.0127,0.3592,1
8.8,-1.375,-2.0,1.0384,0.1005,0.0055,0.0229,0.0,3.0144,0.0,0.0597,0.0102,0.0681,0.0169,0.1844,0.1,0.0115,0.3743,1
8.8,-1.375,-1.75,0.8362,0.1306,0.0079,0.0229,0.0,3.7701,0.0,0.0597,0.0114,0.0495,0.0169,0.141,0.1039,0.01,0.3836,1
8.8,-1.375,-1.5,0.6757,0.1657,0.011,0.0229,0.0,4.5973,0.0,0.0596,0.0125,0.0373,0.0169,0.1124,0.1069,0.0087,0.384,1
8.9,-1.375,-4.0,0.0459,0.0,0.0,0.018,0.0,0.0012,0.0,0.048,0.0,0.0413,0.0139,0.1892,0.0103,0.0,0.0214,1
8.9,-1.375,-3.75,0.0699,0.0,0.0,0.0197,0.0,0.0046,0.0,0.0524,0.0,0.0505,0.0151,0.1956,0.0148,0.0,0.0369,1
8.9,-1.375,-3.5,0.1496,0.0,0.0,0.022,0.0,0.0094,0.0,0.0582,0.0,0.0799,0.0166,0.3288,0.0236,0.0,0.0553,1
8.9,-1.375,-3.25,0.3311,0.0017,0.0,0.0225,0.0,0.053,0.0,0.0591,0.0,0.1158,0.0169,0.3891,0.0408,0.0,0.1084,1
8.9,-1.375,-3.0,0.6427,0.0053,0.0,0.0227,0.0,0.2123,0.0,0.0594,0.0018,0.1444,0.0169,0.4148,0.0652,0.0,0.187,1
8.9,-1.375,-2.75,0.9174,0.0116,0.0,0.0228,0.0,0.5101,0.0,0.0596,0.0033,0.1414,0.017,0.3703,0.0854,0.0028,0.2565,1
8.9,-1.375,-2.5,1.0384,0.0191,0.0,0.0228,0.0,0.8753,0.0,0.0597,0.0046,0.1166,0.017,0.2917,0.0966,0.0055,0.2997,1
8.9,-1.375,-2.25,1.03,0.0282,0.0012,0.0229,0.0,1.2813,0.0,0.0599,0.0056,0.0881,0.017,0.2184,0.1027,0.0077,0.3251,1
8.9,-1.375,-2.0,0.9448,0.0403,0.0019,0.0229,0.0,1.7441,0.0,0.06,0.0065,0.0644,0.017,0.163,0.1077,0.0081,0.343,1
8.9,-1.375,-1.75,0.8226,0.0575,0.0029,0.0229,0.0,2.2856,0.0,0.06,0.0073,0.0471,0.017,0.1244,0.1134,0.0078,0.3578,1
8.9,-1.375,-1.5,0.694,0.0814,0.0043,0.0229,0.0,2.9218,0.0,0.06,0.0083,0.0353,0.017,0.0986,0.1199,0.0062,0.3686,1
